level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3400	4400	-1	
2	1	1	0	0	0	501	213	434	114	-1	
3	1	1	1	0	0	501	213	434	114	-1	
4	1	1	1	1	0	503	213	432	39	-1	
5	1	1	1	1	1	503	213	124	39	91	SIUE
5	1	1	1	1	2	644	213	291	39	91	ARCHIVES
4	1	1	1	2	0	501	277	276	50	-1	
5	1	1	1	2	1	501	277	276	50	85	Manuscript
2	1	2	0	0	0	502	2030	74	43	-1	
3	1	2	1	0	0	502	2030	74	43	-1	
4	1	2	1	1	0	502	2030	74	43	-1	
5	1	2	1	1	1	502	2030	74	43	90	3/2
2	1	3	0	0	0	500	4147	1827	52	-1	
3	1	3	1	0	0	500	4147	1827	52	-1	
4	1	3	1	1	0	500	4147	1827	52	-1	
5	1	3	1	1	1	500	4149	55	39	85	N
5	1	3	1	1	2	557	4147	1010	52	55	olumes/departments$llS/archives/WP/SIUE
5	1	3	1	1	3	1584	4149	370	39	87	Collections/John
5	1	3	1	1	4	1969	4150	47	38	95	B.
5	1	3	1	1	5	2034	4148	293	40	87	Bowman.doc
2	1	4	0	0	0	1498	405	503	1528	-1	
3	1	4	1	0	0	1498	405	503	1528	-1	
4	1	4	1	1	0	1501	405	336	64	-1	
5	1	4	1	1	1	1501	405	336	64	63	Ju1y315t1875
4	1	4	1	2	0	1500	472	386	68	-1	
5	1	4	1	2	1	1500	486	177	54	88	August
5	1	4	1	2	2	1694	472	58	56	93	7th
5	1	4	1	2	3	1775	486	111	42	90	1875
4	1	4	1	3	0	1500	541	416	68	-1	
5	1	4	1	3	1	1500	541	416	68	65	August14th1875
4	1	4	1	4	0	1500	616	412	64	-1	
5	1	4	1	4	1	1500	616	279	64	89	August21St
5	1	4	1	4	2	1801	626	111	42	89	1875
4	1	4	1	5	0	1500	682	416	68	-1	
5	1	4	1	5	1	1500	682	416	68	65	August28th1875
4	1	4	1	6	0	1504	753	466	68	-1	
5	1	4	1	6	1	1504	766	258	55	87	September
5	1	4	1	6	2	1778	753	59	55	92	4th
5	1	4	1	6	3	1860	767	110	42	89	1875
4	1	4	1	7	0	1504	822	497	68	-1	
5	1	4	1	7	1	1504	835	258	55	87	September
5	1	4	1	7	2	1784	822	84	55	92	11th
5	1	4	1	7	3	1890	836	111	42	89	1875
4	1	4	1	8	0	1504	893	491	68	-1	
5	1	4	1	8	1	1504	906	258	55	87	September
5	1	4	1	8	2	1784	893	211	56	65	18th1875
4	1	4	1	9	0	1504	964	497	68	-1	
